07543,97906,9790622,ﾌｸｼﾏｹﾝ,ﾌﾀﾊﾞｸﾞﾝﾄﾐｵｶﾏﾁ,ﾄｳｷｮｳﾃﾞﾝﾘｮｸﾌｸｼﾏﾀﾞｲ2ｹﾞﾝｼﾘｮｸﾊﾂﾃﾞﾝｼｮｺｳﾅｲ),福島県,双葉郡富岡町,〔東京電力福島第二原子力発電所構内〕）,1,1,0,0,0,0
26212,627  ,6270032,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾐﾈﾔﾏﾁｮｳﾅﾆﾜ,京都府,京丹後市,峰山町浪花,0,0,0,0,0,0
26212,627  ,6270051,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾐﾈﾔﾏﾁｮｳﾆｶ,京都府,京丹後市,峰山町二箇,0,0,0,0,0,0
26212,627  ,6270045,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾐﾈﾔﾏﾁｮｳﾆｼﾔﾏ,京都府,京丹後市,峰山町西山,0,0,0,0,0,0
26212,627  ,6270043,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾐﾈﾔﾏﾁｮｳﾆﾝﾊﾞﾘ,京都府,京丹後市,峰山町新治,0,0,0,0,0,0
26212,627  ,6270001,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾐﾈﾔﾏﾁｮｳﾊｼｷﾞ,京都府,京丹後市,峰山町橋木,0,0,0,0,0,0
26212,627  ,6270054,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾐﾈﾔﾏﾁｮｳﾋｻﾂｷﾞ,京都府,京丹後市,峰山町久次,0,0,0,0,0,0
26212,627  ,6270038,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾐﾈﾔﾏﾁｮｳﾌｷﾔ,京都府,京丹後市,峰山町富貴屋,0,0,0,0,0,0
26212,627  ,6270013,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾐﾈﾔﾏﾁｮｳﾌﾀﾞﾝ,京都府,京丹後市,峰山町不断,0,0,0,0,0,0
26212,627  ,6270026,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾐﾈﾔﾏﾁｮｳﾌﾙﾄﾞﾉ,京都府,京丹後市,峰山町古殿,0,0,0,0,0,0
26212,627  ,6270053,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾐﾈﾔﾏﾁｮｳﾏｽﾄﾞﾒ,京都府,京丹後市,峰山町鱒留,0,0,0,0,0,0
26212,627  ,6270024,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾐﾈﾔﾏﾁｮｳﾑﾛ,京都府,京丹後市,峰山町室,0,0,0,0,0,0
26212,627  ,6270027,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾐﾈﾔﾏﾁｮｳﾔｽ,京都府,京丹後市,峰山町安,0,0,0,0,0,0
26212,627  ,6270002,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾐﾈﾔﾏﾁｮｳﾔﾀ,京都府,京丹後市,峰山町矢田,0,0,0,0,0,0
26212,627  ,6270021,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾐﾈﾔﾏﾁｮｳﾖｼﾜﾗ,京都府,京丹後市,峰山町吉原,0,0,0,0,0,0
26212,62701,6270144,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾔｻｶﾁｮｳｲﾉﾍﾞ,京都府,京丹後市,弥栄町井辺,0,0,0,0,0,0
26212,62701,6270122,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾔｻｶﾁｮｳｲﾓﾉ,京都府,京丹後市,弥栄町芋野,0,0,0,0,0,0
26212,62701,6270132,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾔｻｶﾁｮｳｷﾊﾞｼ,京都府,京丹後市,弥栄町木橋,0,0,0,0,0,0
26212,62701,6270145,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾔｻｶﾁｮｳｸﾆﾋｻ,京都府,京丹後市,弥栄町国久,0,0,0,0,0,0
26212,62701,6270142,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾔｻｶﾁｮｳｸﾛﾍﾞ,京都府,京丹後市,弥栄町黒部,0,0,0,0,0,0
26212,62701,6270141,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾔｻｶﾁｮｳｺﾀﾞ,京都府,京丹後市,弥栄町小田,0,0,0,0,0,0
26212,62701,6270102,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾔｻｶﾁｮｳｽｶﾞﾜ,京都府,京丹後市,弥栄町須川,0,0,0,0,0,0
26212,62701,6270121,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾔｻｶﾁｮｳﾂﾂﾐ,京都府,京丹後市,弥栄町堤,0,0,0,0,0,0
26212,62701,6270112,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾔｻｶﾁｮｳﾄｳﾗｸｼﾞ,京都府,京丹後市,弥栄町等楽寺,0,0,0,0,0,0
26212,62701,6270133,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾔｻｶﾁｮｳﾄｯﾄﾘ,京都府,京丹後市,弥栄町鳥取,0,0,0,0,0,0
26212,62701,6270101,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾔｻｶﾁｮｳﾉﾅｶ,京都府,京丹後市,弥栄町野中,0,0,0,0,0,0
26212,62701,6270143,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾔｻｶﾁｮｳﾌﾅｷ,京都府,京丹後市,弥栄町船木,0,0,0,0,0,0
26212,62701,6270111,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾔｻｶﾁｮｳﾐｿﾞﾀﾆ,京都府,京丹後市,弥栄町溝谷,0,0,0,0,0,0
26212,62701,6270123,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾔｻｶﾁｮｳﾖｼｻﾜ,京都府,京丹後市,弥栄町吉沢,0,0,0,0,0,0
26212,62701,6270131,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,ﾔｻｶﾁｮｳﾜﾀﾞﾉ,京都府,京丹後市,弥栄町和田野,0,0,0,0,0,0
26213,622  ,6220000,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,京都府,南丹市,以下に掲載がない場合,0,0,0,0,0,0
26213,622  ,6220063,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｱﾏﾋﾞｷ,京都府,南丹市,園部町天引,0,1,0,0,0,0
26213,622  ,6220012,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｳﾁﾊﾞﾔｼﾏﾁ,京都府,南丹市,園部町内林町,0,1,0,0,0,0
26213,622  ,6220021,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｳﾘｳﾉ,京都府,南丹市,園部町瓜生野,0,1,0,0,0,0
26213,622  ,6220065,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｵｵｶﾜﾁ,京都府,南丹市,園部町大河内,0,1,0,0,0,0
26213,622  ,6220033,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｵｵﾄﾞ,京都府,南丹市,園部町大戸,0,1,0,0,0,0
26213,622  ,6220054,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｵｵﾆｼ,京都府,南丹市,園部町大西,0,1,0,0,0,0
26213,622  ,6220036,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｵﾁｶﾀ,京都府,南丹市,園部町越方,0,1,0,0,0,0
26213,622  ,6220043,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｵﾔﾏﾆｼﾏﾁ,京都府,南丹市,園部町小山西町,0,1,0,0,0,0
26213,622  ,6220041,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｵﾔﾏﾋｶﾞｼﾏﾁ,京都府,南丹市,園部町小山東町,0,1,0,0,0,0
26213,622  ,6220011,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｶﾐｷｻﾞｷﾏﾁ,京都府,南丹市,園部町上木崎町,0,1,0,0,0,0
26213,622  ,6220014,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｶﾐﾎﾝﾏﾁ,京都府,南丹市,園部町上本町,0,0,0,0,0,0
26213,622  ,6220016,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｶﾜﾗﾏﾁ,京都府,南丹市,園部町河原町,0,0,0,0,0,0
26213,622  ,6220015,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｷｻﾞｷﾏﾁ,京都府,南丹市,園部町木崎町,0,1,0,0,0,0
26213,622  ,6220046,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｸﾁｳﾄﾞ,京都府,南丹市,園部町口人,0,1,0,0,0,0
26213,622  ,6220022,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｸﾏｻﾞｷ,京都府,南丹市,園部町熊崎,0,1,0,0,0,0
26213,622  ,6220034,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｸﾏﾊﾗ,京都府,南丹市,園部町熊原,0,1,0,0,0,0
26213,622  ,6220052,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｸﾛﾀﾞ,京都府,南丹市,園部町黒田,0,1,0,0,0,0
26213,622  ,6220047,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｺｳｼ,京都府,南丹市,園部町口司,0,1,0,0,0,0
26213,622  ,6220004,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｺｻﾞｸﾗﾏﾁ,京都府,南丹市,園部町小桜町,0,0,0,0,0,0
26213,622  ,6220042,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｻｶｴﾏﾁ,京都府,南丹市,園部町栄町,0,0,0,0,0,0
26213,622  ,6220035,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｻｷﾞﾘ,京都府,南丹市,園部町佐切,0,1,0,0,0,0
26213,622  ,6220055,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｼｼｳﾄﾞ,京都府,南丹市,園部町宍人,0,1,0,0,0,0
26213,622  ,6220044,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｼﾞｮｳﾅﾝﾏﾁ,京都府,南丹市,園部町城南町,0,1,0,0,0,0
26213,622  ,6220023,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｼﾝﾄﾞｳ,京都府,南丹市,園部町新堂,0,1,0,0,0,0
26213,622  ,6220003,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｼﾝﾏﾁ,京都府,南丹市,園部町新町,0,1,0,0,0,0
26213,622  ,6220024,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｾﾝﾂﾞﾏ,京都府,南丹市,園部町千妻,0,1,0,0,0,0
26213,622  ,6220025,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳｿｶﾞﾀﾞﾆ,京都府,南丹市,園部町曽我谷,0,1,0,0,0,0
26213,622  ,6220032,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳﾀｶﾔ,京都府,南丹市,園部町高屋,0,1,0,0,0,0
26213,622  ,6220062,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳﾀｹｲ,京都府,南丹市,園部町竹井,0,1,0,0,0,0
26213,622  ,6220057,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳﾄﾉﾀﾞﾆ,京都府,南丹市,園部町殿谷,0,1,0,0,0,0
26213,622  ,6220061,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳﾆｴ,京都府,南丹市,園部町仁江,0,1,0,0,0,0
26213,622  ,6220056,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳﾊﾌﾞ,京都府,南丹市,園部町埴生,0,1,0,0,0,0
26213,622  ,6220045,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳﾊﾝﾀﾞ,京都府,南丹市,園部町半田,0,1,0,0,0,0
26213,622  ,6220031,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳﾌﾅｵｶ,京都府,南丹市,園部町船岡,0,1,0,0,0,0
26213,622  ,6220053,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳﾌﾅｻｶ,京都府,南丹市,園部町船阪,0,1,0,0,0,0
26213,622  ,6220064,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳﾎｳｷｮｳ,京都府,南丹市,園部町法京,0,1,0,0,0,0
26213,622  ,6220013,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳﾎﾝﾏﾁ,京都府,南丹市,園部町本町,0,0,0,0,0,0
26213,622  ,6220002,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳﾐｿﾉﾏﾁ,京都府,南丹市,園部町美園町,0,0,0,0,0,0
26213,622  ,6220059,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳﾐﾅﾐｵｵﾀﾆ,京都府,南丹市,園部町南大谷,0,1,0,0,0,0
26213,622  ,6220066,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳﾐﾅﾐﾊﾂﾀ,京都府,南丹市,園部町南八田,0,1,0,0,0,0
26213,622  ,6220001,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳﾐﾔﾏﾁ,京都府,南丹市,園部町宮町,0,1,0,0,0,0
26213,622  ,6220051,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳﾖｺﾀ,京都府,南丹市,園部町横田,0,1,0,0,0,0
26213,622  ,6220017,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳﾜｶﾏﾂﾁｮｳ,京都府,南丹市,園部町若松町,0,0,0,0,0,0
26213,622  ,6220058,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ｿﾉﾍﾞﾁｮｳﾜｶﾓﾘ,京都府,南丹市,園部町若森,0,1,0,0,0,0
26213,62903,6290334,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾋﾖｼﾁｮｳｱﾏﾜｶ,京都府,南丹市,日吉町天若,0,1,0,0,0,0
26213,62903,6290312,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾋﾖｼﾁｮｳｶﾐｺﾞﾏ,京都府,南丹市,日吉町上胡麻,0,1,0,0,0,0
26213,62903,6290331,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾋﾖｼﾁｮｳｷﾊﾀ,京都府,南丹市,日吉町生畑,0,1,0,0,0,0
26213,62903,6290332,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾋﾖｼﾁｮｳｺｽﾞﾐ,京都府,南丹市,日吉町木住,0,1,0,0,0,0
26213,62903,6290311,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾋﾖｼﾁｮｳｺﾞﾏ,京都府,南丹市,日吉町胡麻,0,1,0,0,0,0
26213,62903,6290321,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾋﾖｼﾁｮｳｻｻｴ,京都府,南丹市,日吉町佐々江,0,1,0,0,0,0
26213,62903,6290302,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾋﾖｼﾁｮｳｼﾜｶﾞ,京都府,南丹市,日吉町志和賀,0,1,0,0,0,0
26213,62903,6290323,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾋﾖｼﾁｮｳﾀﾜﾗ,京都府,南丹市,日吉町田原,0,1,0,0,0,0
26213,62903,6290341,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾋﾖｼﾁｮｳﾄﾉﾀﾞ,京都府,南丹市,日吉町殿田,0,1,0,0,0,0
26213,62903,6290335,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾋﾖｼﾁｮｳﾅｶ,京都府,南丹市,日吉町中,0,1,0,0,0,0
26213,62903,6290333,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾋﾖｼﾁｮｳﾅｶｾｷ,京都府,南丹市,日吉町中世木,0,1,0,0,0,0
26213,62903,6290313,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾋﾖｼﾁｮｳﾊﾀｺﾞｳ,京都府,南丹市,日吉町畑郷,0,1,0,0,0,0
26213,62903,6290301,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾋﾖｼﾁｮｳﾎﾉﾀﾞ,京都府,南丹市,日吉町保野田,0,1,0,0,0,0
26213,62903,6290322,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾋﾖｼﾁｮｳﾖﾂﾔ,京都府,南丹市,日吉町四ツ谷,0,1,0,0,0,0
26213,60107,6010722,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｱｶﾞｹ,京都府,南丹市,美山町安掛,0,1,0,0,0,0
26213,60107,6010703,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｱｼｳ,京都府,南丹市,美山町芦生,0,1,0,0,0,0
26213,60107,6010723,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｱﾗｸﾗ,京都府,南丹市,美山町荒倉,0,1,0,0,0,0
26213,60107,6010754,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｲｽﾞﾐ,京都府,南丹市,美山町和泉,0,1,0,0,0,0
26213,60107,6010742,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｲﾀﾊｼ,京都府,南丹市,美山町板橋,0,1,0,0,0,0
26213,60107,6010724,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｳﾁｸﾎﾞ,京都府,南丹市,美山町内久保,0,1,0,0,0,0
26213,60107,6010701,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｴﾜ,京都府,南丹市,美山町江和,0,1,0,0,0,0
26213,60107,6010772,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｵｵﾉ,京都府,南丹市,美山町大野,0,1,0,0,0,0
26213,60107,6010778,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｵﾄﾐ,京都府,南丹市,美山町音海,0,1,0,0,0,0
26213,60107,6010775,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｵﾌﾞﾁ,京都府,南丹市,美山町小渕,0,1,0,0,0,0
26213,60107,6010777,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｶｼﾜﾗ,京都府,南丹市,美山町樫原,0,1,0,0,0,0
26213,60107,6010721,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｶﾐﾋﾗﾔ,京都府,南丹市,美山町上平屋,0,1,0,0,0,0
26213,60107,6010771,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｶﾔﾉ,京都府,南丹市,美山町萱野,0,1,0,0,0,0
26213,60107,6010714,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｶﾜｳﾁﾀﾞﾆ,京都府,南丹市,美山町河内谷,0,1,0,0,0,0
26213,60107,6010712,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｷﾀ,京都府,南丹市,美山町北,0,1,0,0,0,0
26213,60107,6010705,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｻｻﾘ,京都府,南丹市,美山町佐々里,0,1,0,0,0,0
26213,60107,6010755,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｼｽﾞﾊﾗ,京都府,南丹市,美山町静原,0,1,0,0,0,0
26213,60107,6010751,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｼﾏ,京都府,南丹市,美山町島,0,1,0,0,0,0
26213,60107,6010715,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｼﾓ,京都府,南丹市,美山町下,0,1,0,0,0,0
26213,60107,6010732,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｼﾓﾋﾗﾔ,京都府,南丹市,美山町下平屋,0,1,0,0,0,0
26213,60107,6010744,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｼﾓﾖｼﾀﾞ,京都府,南丹市,美山町下吉田,0,1,0,0,0,0
26213,60107,6010753,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｼﾞｮｳｼ,京都府,南丹市,美山町上司,0,1,0,0,0,0
26213,60107,6010704,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳｼﾗｲｼ,京都府,南丹市,美山町白石,0,1,0,0,0,0
26213,60107,6010702,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳﾀｳﾀ,京都府,南丹市,美山町田歌,0,1,0,0,0,0
26213,60107,6010761,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳﾀｶﾉ,京都府,南丹市,美山町高野,0,1,0,0,0,0
26213,60107,6010716,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳﾁﾐ,京都府,南丹市,美山町知見,0,1,0,0,0,0
26213,60107,6010762,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳﾂﾙｶﾞｵｶ,京都府,南丹市,美山町鶴ケ岡,0,1,0,0,0,0
26213,60107,6010763,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳﾄﾖｻﾄ,京都府,南丹市,美山町豊郷,0,1,0,0,0,0
26213,60107,6010713,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳﾅｶ,京都府,南丹市,美山町中,0,1,0,0,0,0
26213,60107,6010734,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳﾅｶﾞｵ,京都府,南丹市,美山町長尾,0,1,0,0,0,0
26213,60107,6010752,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳﾅｶﾞﾀﾆ,京都府,南丹市,美山町長谷,0,1,0,0,0,0
26213,60107,6010733,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳﾉｿﾞｴ,京都府,南丹市,美山町野添,0,1,0,0,0,0
26213,60107,6010741,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳﾊﾗ,京都府,南丹市,美山町原,0,1,0,0,0,0
26213,60107,6010774,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳﾋｼﾞﾀﾆ,京都府,南丹市,美山町肱谷,0,1,0,0,0,0
26213,60107,6010735,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳﾌｶﾐ,京都府,南丹市,美山町深見,0,1,0,0,0,0
26213,60107,6010765,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳﾌｸｲ,京都府,南丹市,美山町福居,0,1,0,0,0,0
26213,60107,6010731,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳﾏﾀﾊﾞﾔｼ,京都府,南丹市,美山町又林,0,1,0,0,0,0
26213,60107,6010773,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳﾐﾂﾉ,京都府,南丹市,美山町三埜,0,1,0,0,0,0
26213,60107,6010711,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳﾐﾅﾐ,京都府,南丹市,美山町南,0,1,0,0,0,0
26213,60107,6010743,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳﾐﾔﾉﾜｷ,京都府,南丹市,美山町宮脇,0,1,0,0,0,0
26213,60107,6010776,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳﾑｶｲﾔﾏ,京都府,南丹市,美山町向山,0,1,0,0,0,0
26213,60107,6010764,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾐﾔﾏﾁｮｳﾓﾘｻﾄ,京都府,南丹市,美山町盛郷,0,1,0,0,0,0
26213,62901,6290122,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾔｷﾞﾁｮｳｱｵﾄ,京都府,南丹市,八木町青戸,0,1,0,0,0,0
26213,62901,6290112,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾔｷﾞﾁｮｳｲｹｶﾞﾐ,京都府,南丹市,八木町池上,0,1,0,0,0,0
26213,62901,6290164,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾔｷﾞﾁｮｳｲｹﾉｳﾁ,京都府,南丹市,八木町池ノ内,0,1,0,0,0,0
26213,62901,6290152,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,ﾔｷﾞﾁｮｳｵｵﾔﾌﾞ,京都府,南丹市,八木町大藪,0,1,0,0,0,0
